Fiyat,Yıl,Kilometre,İlan Tarihi,Ortalama Kasko,Ortalama Trafik Sigortası,Üretim Yılı (İlk/Son),Silindir Sayısı,Koltuk Sayısı,Bagaj Hacmi,Yakıt Deposu,Seri,Model,Vites Tipi,Sınıfı,is_Nissan,Kimden_Sahibinden,Kimden_Yetkili Bayiden,Yakıt Tipi_Dizel,Yakıt Tipi_Elektrik,Yakıt Tipi_Hibrit,Yakıt Tipi_LPG & Benzin,Kasa Tipi_Coupe,Kasa Tipi_Crossover,Kasa Tipi_Hard top,Kasa Tipi_Panelvan,Kasa Tipi_Pick-Up,Kasa Tipi_SUV,Çekiş_AWD (Elektronik),Çekiş_Arkadan İtiş,Çekiş_Önden Çekiş,Renk_Bej,Renk_Beyaz,Renk_Bordo,Renk_Diğer,Renk_Füme,Renk_Gri,Renk_Gri (Gümüş),Renk_Gri (metalik),Renk_Gri (titanyum),Renk_Kahverengi,Renk_Kırmızı,Renk_Lacivert,Renk_Mavi,Renk_Mavi (metalik),Renk_Mor,Renk_Sarı,Renk_Siyah,Renk_Turuncu,Renk_Yeşil,Renk_Yeşil (metalik),Renk_Şampanya,total_painted_parts,total_changed_parts,is_fully_original,paint_damage_score,sağ_arka_çamurluk_durumu,sol_arka_çamurluk_durumu,sağ_ön_çamurluk_durumu,sol_ön_çamurluk_durumu,sağ_arka_kapı_durumu,sol_arka_kapı_durumu,sağ_ön_kapı_durumu,sol_ön_kapı_durumu,arka_kaput_durumu,motor_kaputu_durumu,ön_tampon_durumu,arka_tampon_durumu,tavan_durumu,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Şehir İçi Yakıt Tüketimi,Şehir Dışı Yakıt Tüketimi,Tork,Maksimum Güç,Minimum Güç,Hızlanma (0-100),Maksimum Hız,Uzunluk,Genişlik,Yükseklik,Ağırlık,Boş Ağırlığı,Aks Aralığı,Jant Boyutu,log_Fiyat
710000,2009,158050,0.3716653165731669,9.587680105600345,9.401591387766386,2009.59701762392,4,5,6.049594303105407,60.316310495041535,1109876.25,662560.0,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0,1.6094379124341003,2,2,0,0,0,0,0,0,0,2,0,0,2,2250.5,4.9344739331306915,9.1,10.9,8.0,356.0,4000.0,2000.0,12.7,170.0,8.560444233410552,1850.0,1766.0,7.9420068084898565,1956.0,8.071218539969863,16,13.47302165746721
675000,2009,253800,0.3592633483320722,9.656347080943855,9.363187651215938,2009.6125004786072,4,5,6.085820885009512,62.19320985099307,1109876.25,662560.0,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.6931471805599453,0,2.0794415416798357,2,2,3,0,2,0,2,0,0,1,0,0,1,2250.5,4.9344739331306915,9.1,10.9,8.0,356.0,4000.0,2000.0,12.7,170.0,8.560444233410552,1850.0,1766.0,7.9420068084898565,1956.0,8.071218539969863,16,13.42246945133505
1135000,2018,100000,0.4066332786588833,9.60910015819734,9.416990848990249,2017.9591545012634,4,5,6.112549951805499,52.87141294563389,1109876.25,1102261.3636363635,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.5,5.099866427824199,6.4,7.0,6.1,403.0,3750.0,1500.0,12.1,172.0,8.575650760987806,1850.0,1790.0,8.010027528481734,1913.0,8.055475141757274,16,13.942144089954521
1265000,2018,45000,0.42197938799928414,9.583213415483687,9.4535218170269,2016.5,4,5,5.872117789475416,46.0,1111294.2708333333,1216250.0,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,18,14.05058347065728
1195000,2015,55000,0.42250918635206425,9.583213415483687,9.4535218170269,2016.5,4,5,5.872117789475416,46.0,1111294.2708333333,1216250.0,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,18,13.993657580167481
1150000,2016,137000,0.40420929954554197,9.640030832107415,9.402716697221477,2016.1135382219654,4,5,6.123274310613171,55.46600326837756,1111294.2708333333,930388.3333333334,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0,0,0,3,0,0,0,0,0,0,0,0,0,1500.5,4.736198448394496,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.955273369904273
1200000,2017,89000,0.4125876688151686,9.610723547058782,9.420759169152099,2017.035028714309,4,5,6.1134398643442305,53.77523676237183,1111294.2708333333,1107365.625,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.736198448394496,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,16,13.997832948091215
899000,2013,113000,0.6402743408403264,9.583213415483687,9.628984915196462,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,872834.1929824562,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0,1.3862943611198906,0,0,0,0,0,2,0,2,0,2,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.70903942580019
1089900,2018,125000,0.34426197667349046,9.4925826756776,9.4535218170269,2016.5,4,5,5.872117789475416,46.0,1111294.2708333333,1107365.625,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0,1.3862943611198906,0,0,0,2,0,2,0,2,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,16,13.901597424392351
1135000,2017,113000,0.4054526258977371,9.61926212769761,9.412139511007753,2017.0347541521821,4,5,6.114692534940267,54.02327766170902,1111294.2708333333,1107365.625,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.736198448394496,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,16,13.942144089954521
1165000,2017,105000,0.40842772784623516,9.617725197466173,9.414919387551242,2017.0354615351869,4,5,6.115373544114277,53.9735602416315,1111294.2708333333,1107365.625,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.736198448394496,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,16,13.968232503350668
969000,2016,124000,0.39259132390298146,9.601806057231801,9.410091662788703,2016.0977083958562,4,5,6.093917284768479,54.47642586737493,1111294.2708333333,1107365.625,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,0,1500.5,4.736198448394496,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,16,13.784020922864116
1025000,2014,150500,0.39418853318736424,9.631219643030434,9.399405130718614,2014.2531406498997,4,5,6.1059609315018175,57.0121898378095,1111294.2708333333,930388.3333333334,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.736198448394496,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.840204146163925
975000,2012,128000,0.5139413064168057,9.726452000171411,9.458137510729049,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,851728.5714285715,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.790193775620484
744900,2011,219000,0.6190140968807758,9.583213415483687,9.628984915196462,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,872834.1929824562,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0,1.9459101490553132,2,0,2,0,2,0,2,0,2,2,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.521006602625542
685000,2011,154000,0.46421467607398403,9.75620490038669,9.390576422279116,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,851728.5714285715,0,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0,1.0986122886681096,0,0,3,0,0,0,2,0,0,0,0,0,0,1598.0,4.770684624465665,6.4,8.1,5.3,158.0,6000.0,4000.0,11.0,178.0,8.327484416188264,1765.0,1570.0,7.406103381237015,1196.0,7.836369760545124,17,13.437175577097312
865000,2011,135000,0.6359697162408602,9.583213415483687,9.628984915196462,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,872834.1929824562,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,0,0,0,0,2,2,0,0,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.670485941982712
819500,2012,152000,0.6334851918010047,9.583213415483687,9.628984915196462,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,872834.1929824562,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.3862943611198906,0,2.1972245773362196,2,2,3,2,2,3,2,3,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.616450897421531
855000,2014,237000,0.32507469655240984,9.4925826756776,9.4535218170269,2016.5,4,5,5.872117789475416,46.0,1111294.2708333333,1107365.625,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0,1.0986122886681096,0,0,0,0,0,2,0,3,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,16,13.658857917508856
1659900,2018,100000,0.44422163909642576,9.688478920935507,9.410583317523095,2017.997946435544,4,5,6.179594425580121,54.94767881228677,1443467.618651893,1412068.9917355373,2,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,1500.5,4.9344739331306915,4.7,5.3,4.4,320.0,4000.0,1750.0,11.1,183.0,8.388222810119277,1806.0,1590.0,7.619233416226805,1492.0,7.881182202227102,17,14.32226852000006
1190000,2017,346000,0.38531104942518724,9.792734028104396,9.315152015481917,2017.0827894750278,4,5,6.212355174527066,59.14501046421947,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.6931471805599453,0,1.9459101490553132,0,0,1,1,2,3,2,2,0,0,0,0,0,1500.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.443331342817782,1820.0,1695.0,7.666690200080086,1540.0,7.903596289614301,19,13.989464705423494
3300000,2025,6001,0.5670763524770059,9.845396059520734,9.421161036632999,2024.441169729679,3,5,6.373319789577012,55.0,1786400.3333333333,2262386.111111111,2,1669651.0332640333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.0,5.099866427824199,7.1,5.8,4.7,300.0,4800.0,2800.0,9.6,200.0,8.45126704130007,1840.0,1725.0,7.650168700845001,1637.0,7.903226808730733,19,15.009433329466965
2950000,2024,45000,0.5364519172416826,9.825742735615378,9.408284938636184,2023.0,3,5,6.3561076606958915,55.0,1786400.3333333333,2913440.3846153845,2,1669651.0332640333,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.0,5.365976015021851,6.3,5.8,4.7,525.0,4000.0,1750.0,7.0,180.0,8.45126704130007,1840.0,1725.0,7.7752758464868625,1917.0,7.903226808730733,19,14.897316067298997
2830000,2024,19000,0.5247100446186095,9.793090165966591,9.4120048505324,2023.4624748017657,3,5,6.373319789577012,55.0,1786400.3333333333,2262386.111111111,2,1669651.0332640333,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.0,5.099866427824199,7.1,5.8,4.7,300.0,4800.0,2800.0,9.6,200.0,8.45126704130007,1840.0,1725.0,7.650168700845001,1637.0,7.903226808730733,19,14.855787622976248
2675000,2024,88000,0.509961365702349,9.817812957906082,9.391360751418524,2023.0,3,5,6.3561076606958915,55.0,1786400.3333333333,2913440.3846153845,2,1669651.0332640333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.0,5.365976015021851,6.3,5.8,4.7,525.0,4000.0,1750.0,7.0,180.0,8.45126704130007,1840.0,1725.0,7.7752758464868625,1917.0,7.903226808730733,19,14.79946031214395
2070000,2021,77000,0.47547749758210656,9.730490132510294,9.413856886429006,2020.8044747406018,4,5,6.22912919991647,53.45102147394914,1786400.3333333333,2262386.111111111,2,1669651.0332640333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5,5.099866427824199,7.1,5.8,4.7,300.0,4800.0,2800.0,9.6,200.0,8.45126704130007,1840.0,1725.0,7.650168700845001,1637.0,7.903226808730733,19,14.543059648333223
1899000,2018,78000,0.4636173764361573,9.707129556040202,9.41631629414458,2018.0114650230669,4,5,6.200476982564706,55.430394342429054,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.453401058328458,1820.0,1710.0,7.71244383427499,1640.0,7.903226808730733,19,14.456838516387228
1849750,2018,76000,0.4602972550765856,9.698644143454775,9.41769937938914,2018.0074478465845,4,5,6.19374464715244,55.19348777664095,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0,0,3,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.453401058328458,1820.0,1710.0,7.71244383427499,1640.0,7.903226808730733,19,14.430561593401247
1675000,2017,158000,0.43947163144793655,9.731752345380576,9.387514123331684,2017.0831542110295,4,5,6.200501863284975,57.106431068276606,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.443331342817782,1820.0,1695.0,7.666690200080086,1540.0,7.903596289614301,19,14.331324320256051
1865000,2018,103000,0.45859891124516805,9.719968257732953,9.406881448724548,2018.0136701838376,4,5,6.205738245639369,55.822105127632085,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.453401058328458,1820.0,1710.0,7.71244383427499,1640.0,7.903226808730733,19,14.438772147252939
1764750,2018,119000,0.4497663840339987,9.71707115352166,9.401766292582888,2018.0092808029403,4,5,6.19963153598111,55.76232925882732,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,2,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.453401058328458,1820.0,1710.0,7.71244383427499,1640.0,7.903226808730733,19,14.383520161910058
1500000,2015,93000,0.3924299440888015,9.691407573577898,9.34425918954197,2014.5,4,7,6.311734809152915,60.0,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0,1.6094379124341003,2,0,2,0,2,0,2,0,0,0,0,0,0,1598.0,4.875197323201151,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.443331342817782,1820.0,1695.0,7.666690200080086,1540.0,7.903596289614301,19,14.220976332738882
1489000,2017,169000,0.42501524391528833,9.713317907006033,9.385402847487589,2017.0714840313221,4,5,6.181958832067362,56.60222730046348,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0,1.791759469228055,0,2,0,2,0,2,0,2,0,1,0,0,0,1500.5,4.9344739331306915,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.443331342817782,1820.0,1695.0,7.666690200080086,1540.0,7.903596289614301,19,14.213615983257593
1510000,2015,122000,0.38425113316817416,9.691407573577898,9.34425918954197,2014.5,4,7,6.311734809152915,60.0,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.875197323201151,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.443331342817782,1820.0,1695.0,7.666690200080086,1540.0,7.903596289614301,19,14.227620871042543
